item_id,experiment,domain,model,question_or_task_text,expected_answer,model_response,premise_type,human_label,confidence,notes
AUD600_EXP9_0172,exp9,logical+procedural,gemma-3-27b,A quality engineer follows testing protocols.,A: yes | B: yes,A: yes,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0173,exp9,logical+procedural,llama-3.1-70b,A security officer follows access control procedures.,A: no | B: no,A: no | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0174,exp9,logical+procedural,gemma-3-27b,A pharmacist checks dispensing protocol.,A: no | B: no,A: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0175,exp9,logical+procedural,gpt-oss-120b,A pharmacist checks dispensing protocol.,A: no | B: no,A: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0176,exp9,logical+procedural,llama-3.1-70b,A quality engineer follows testing protocols.,A: yes | B: yes,A: yes,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0177,exp9,logical+procedural,llama-3.1-70b,A security officer follows access control procedures.,A: no | B: no,A: no | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0178,exp9,logical+social,deepseek-r1,A negotiator checks agreement conditions and reads social dynamics.,A: no | B: B,A: no | B: B,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0179,exp9,logical+social,deepseek-r1,A negotiator checks agreement conditions and reads social dynamics.,A: no | B: B,A: no,,incorrect,low,partial component match; ai_simulated_rater
AUD600_EXP9_0180,exp9,logical+social,gpt-oss-120b,A policy analyst checks stakeholder thresholds and equity implications.,A: yes | B: C,Escalate for verification before answering.,,ambiguous,medium,partial component match; ai_simulated_rater
AUD600_EXP9_0181,exp9,logical+social,gemma-3-27b,An HR professional applies policies and reads workplace dynamics.,A: yes | B: B,A: yes | B: B,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0182,exp9,logical+social,gpt-oss-120b,An HR professional applies policies and reads workplace dynamics.,A: yes | B: B,A: yes | B: B,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0183,exp9,logical+social,phi-4,A team leader evaluates consensus rules and group dynamics.,A: no | B: A,A: no | B: A,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0184,exp9,logical+social,deepseek-r1,A team leader evaluates consensus rules and group dynamics.,A: no | B: A,A: no | B: A,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0185,exp9,logical+social,phi-4,A manager applies promotion criteria and manages expectations.,A: no | B: C,A: no | B: C,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0186,exp9,logical+social,llama-3.1-70b,A manager applies promotion criteria and manages expectations.,A: no | B: C,A: no | B: C,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0187,exp9,logical+spatial,deepseek-r1,A safety inspector checks occupancy limits for a room.,A: 23 | B: 5,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0188,exp9,logical+spatial,llama-3.1-70b,A landscape architect designs a park and checks usage requirements.,A: 3496 | B: yes,A: 3496 | B: yes,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0189,exp9,logical+spatial,gemma-3-27b,An architect reviews building plans and applies zoning codes.,A: 100 | B: yes,A: 100 | B: yes,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0190,exp9,logical+spatial,phi-4,An architect reviews building plans and applies zoning codes.,A: 100 | B: yes,A: 100,,ambiguous,medium,partial component match; ai_simulated_rater
AUD600_EXP9_0191,exp9,logical+spatial,gemma-3-27b,A safety inspector checks occupancy limits for a room.,A: 23 | B: 5,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0192,exp9,logical+spatial,deepseek-r1,An engineer designs a cylindrical storage tank and checks regulations.,A: 141.3 | B: no,A: 141.3 | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0193,exp9,logical+spatial,phi-4,An urban planner applies setback rules to a triangular lot.,A: 1200 | B: no,A: 1200,,ambiguous,medium,partial component match; ai_simulated_rater
AUD600_EXP9_0194,exp9,logical+spatial,gpt-oss-120b,An urban planner applies setback rules to a triangular lot.,A: 1200 | B: no,A: 1200 | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0195,exp9,logical+spatial,gemma-3-27b,An engineer designs a cylindrical storage tank and checks regulations.,A: 141.3 | B: no,A: 141.3 | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0196,exp9,logical+temporal,phi-4,A software release manager tracks sprints.,A: February 1 | B: yes,A: February 1 | B: yes,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0197,exp9,logical+temporal,deepseek-r1,An operations manager tracks maintenance schedules.,A: April 1 | B: Q2 crew,A: April 1 | B: Q2 crew,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0198,exp9,logical+temporal,gpt-oss-120b,A scheduler manages project timelines.,A: March 10 | B: yes,A: March 10 | B: yes,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0199,exp9,logical+temporal,phi-4,A paralegal handles deadlines and procedural rules.,"A: April 14, 2024 | B: yes","A: April 14, 2024",,incorrect,low,partial component match; ai_simulated_rater
AUD600_EXP9_0200,exp9,logical+temporal,deepseek-r1,An operations manager tracks maintenance schedules.,A: April 1 | B: Q2 crew,A: April 1,,ambiguous,medium,partial component match; ai_simulated_rater
AUD600_EXP9_0201,exp9,logical+temporal,llama-3.1-70b,A nurse checks medication timing.,A: 12:00 AM (midnight) | B: no,A: 12:00 AM (midnight) | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0202,exp9,logical+temporal,gemma-3-27b,A nurse checks medication timing.,A: 12:00 AM (midnight) | B: no,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0203,exp9,logical+temporal,deepseek-r1,A scheduler manages project timelines.,A: March 10 | B: yes,A: March 10 | B: yes,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0204,exp9,logical+temporal,gemma-3-27b,A paralegal handles deadlines and procedural rules.,"A: April 14, 2024 | B: yes","A: April 14, 2024",,incorrect,low,partial component match; ai_simulated_rater
AUD600_EXP9_0205,exp9,procedural+social,gemma-3-27b,A supervisor handles a bystander situation and follows incident reporting procedures.,A: D | B: no,A: D | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0206,exp9,procedural+social,llama-3.1-70b,A facilitator runs a brainstorming workshop and follows group process steps.,A: deferred judgment or withhold criticism | B: no,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0207,exp9,procedural+social,deepseek-r1,An HR manager handles a complaint impartially and follows resolution procedures.,A: impartiality and procedural fairness | B: no,A: impartiality and procedural fairness,,ambiguous,medium,partial component match; ai_simulated_rater
AUD600_EXP9_0208,exp9,procedural+social,phi-4,A manager gives performance feedback and follows the feedback procedure.,A: C | B: no,Escalate for verification before answering.,,incorrect,low,partial component match; ai_simulated_rater
AUD600_EXP9_0209,exp9,procedural+social,gemma-3-27b,An HR manager handles a complaint impartially and follows resolution procedures.,A: impartiality and procedural fairness | B: no,A: impartiality and procedural fairness,,ambiguous,medium,partial component match; ai_simulated_rater
AUD600_EXP9_0210,exp9,procedural+social,phi-4,A manager gives performance feedback and follows the feedback procedure.,A: C | B: no,A: C | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0211,exp9,procedural+social,phi-4,A facilitator runs a brainstorming workshop and follows group process steps.,A: deferred judgment or withhold criticism | B: no,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0212,exp9,procedural+social,llama-3.1-70b,A team lead supports a struggling new hire and follows onboarding protocol.,A: C | B: no,A: C | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0213,exp9,procedural+social,phi-4,A team lead supports a struggling new hire and follows onboarding protocol.,A: C | B: no,Escalate for verification before answering.,,incorrect,low,partial component match; ai_simulated_rater
AUD600_EXP9_0214,exp9,procedural+spatial,deepseek-r1,An IT technician manages a server rack and follows installation steps.,A: 14 | B: no,A: 14 | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0215,exp9,procedural+spatial,gpt-oss-120b,An IT technician manages a server rack and follows installation steps.,A: 14 | B: no,A: 14 | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0216,exp9,procedural+spatial,llama-3.1-70b,A warehouse manager calculates pallet capacity and follows stock protocols.,A: 500 | B: no,A: 500 | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0217,exp9,procedural+spatial,llama-3.1-70b,An interior designer measures furniture footprints and checks the design process.,A: 5.96 | B: no,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0218,exp9,procedural+spatial,gpt-oss-120b,An airport ground crew manager plans terminal gate layout and checks boarding procedures.,A: 155 | B: no,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0219,exp9,procedural+spatial,gemma-3-27b,A construction supervisor measures usable site area and checks safety procedures.,A: 1500 | B: no,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0220,exp9,procedural+spatial,deepseek-r1,An airport ground crew manager plans terminal gate layout and checks boarding procedures.,A: 155 | B: no,A: 155 | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0221,exp9,procedural+spatial,llama-3.1-70b,A construction supervisor measures usable site area and checks safety procedures.,A: 1500 | B: no,A: 1500 | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0222,exp9,procedural+spatial,deepseek-r1,A warehouse manager calculates pallet capacity and follows stock protocols.,A: 500 | B: no,A: 500 | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0223,exp9,procedural+temporal,llama-3.1-70b,An IT technician follows troubleshooting steps.,"A: 10:50 AM | B: steps 1, 2, and 3","A: 10:50 AM | B: steps 1, 2, and 3",,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0224,exp9,procedural+temporal,phi-4,A developer follows a deployment checklist.,A: yes | B: no,A: yes,,incorrect,low,partial component match; ai_simulated_rater
AUD600_EXP9_0225,exp9,procedural+temporal,gemma-3-27b,A chef follows a recipe and tracks cooking time.,A: 4:35 PM | B: step 2 or mixing,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0226,exp9,procedural+temporal,gemma-3-27b,A developer follows a deployment checklist.,A: yes | B: no,A: yes | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0227,exp9,procedural+temporal,phi-4,A chef follows a recipe and tracks cooking time.,A: step 2 or mixing | B: 4:35 PM,A: step 2 or mixing,,incorrect,low,partial component match; ai_simulated_rater
AUD600_EXP9_0228,exp9,procedural+temporal,llama-3.1-70b,A developer follows a deployment checklist.,A: no | B: yes,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0229,exp9,procedural+temporal,gpt-oss-120b,An IT technician follows troubleshooting steps.,"A: steps 1, 2, and 3 | B: 10:50 AM","A: steps 1, 2, and 3 | B: 10:50 AM",,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0230,exp9,procedural+temporal,gpt-oss-120b,A developer follows a deployment checklist.,A: no | B: yes,A: no | B: yes,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0231,exp9,procedural+temporal,deepseek-r1,A chef follows a recipe and tracks cooking time.,A: step 2 or mixing | B: 4:35 PM,A: step 2 or mixing | B: 4:35 PM,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0232,exp9,procedural+temporal,gpt-oss-120b,A chef follows a recipe and tracks cooking time.,A: 4:35 PM | B: step 2 or mixing,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0233,exp9,procedural+temporal,gpt-oss-120b,A factory supervisor manages processes and scheduling.,A: 1:00 PM | B: no,A: 1:00 PM,,ambiguous,medium,partial component match; ai_simulated_rater
AUD600_EXP9_0234,exp9,procedural+temporal,gpt-oss-120b,A factory supervisor manages processes and scheduling.,A: 1:00 PM | B: no,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0235,exp9,social+spatial,phi-4,A school principal plans classroom seating arrangements.,A: 65 | B: row seating inhibits peer interaction and collaboration,A: 65 | B: row seating inhibits peer interaction and collaboration,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0236,exp9,social+spatial,gemma-3-27b,A school principal plans classroom seating arrangements.,A: 65 | B: row seating inhibits peer interaction and collaboration,A: 65 | B: row seating inhibits peer interaction and collaboration,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0237,exp9,social+spatial,phi-4,A retail planner designs store layout and customer experience.,A: 300 | B: maximize product exposure and encourage impulse purchases,A: 300,,incorrect,low,partial component match; ai_simulated_rater
AUD600_EXP9_0238,exp9,social+spatial,gemma-3-27b,An office designer plans workspace and considers team dynamics.,A: 50 | B: B,A: 50 | B: B,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0239,exp9,social+spatial,phi-4,An office designer plans workspace and considers team dynamics.,A: 50 | B: B,A: 50 | B: B,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0240,exp9,social+spatial,deepseek-r1,An event planner arranges a circular venue and considers seating conventions.,A: 314 | B: no,A: 314 | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0241,exp9,social+spatial,gpt-oss-120b,A facilities manager plans seating and handles a staff request.,A: 40 | B: no,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0242,exp9,social+spatial,llama-3.1-70b,A retail planner designs store layout and customer experience.,A: 300 | B: maximize product exposure and encourage impulse purchases,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0243,exp9,social+spatial,phi-4,A facilities manager plans seating and handles a staff request.,A: 40 | B: no,A: 40 | B: no,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0244,exp9,social+temporal,gpt-oss-120b,An HR manager tracks contracted hours and observes team behaviour.,A: 7 | B: B,Escalate for verification before answering.,,incorrect,low,partial component match; ai_simulated_rater
AUD600_EXP9_0245,exp9,social+temporal,deepseek-r1,An operations manager tracks machine uptime and worker welfare.,A: 10 hours | B: B,A: 10 hours | B: B,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0246,exp9,social+temporal,deepseek-r1,An HR manager tracks contracted hours and observes team behaviour.,A: 7 | B: B,A: 7 | B: B,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0247,exp9,social+temporal,gemma-3-27b,A team lead manages a deadline and team communication.,A: 53.5 | B: C,A: 53.5 | B: C,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0248,exp9,social+temporal,gpt-oss-120b,A manager handles shift lengths and performance review timing.,A: 8.5 | B: C,A: 8.5 | B: C,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0249,exp9,social+temporal,gemma-3-27b,A manager handles shift lengths and performance review timing.,A: 8.5 | B: C,Escalate for verification before answering.,,incorrect,low,partial component match; ai_simulated_rater
AUD600_EXP9_0250,exp9,social+temporal,llama-3.1-70b,A team lead manages a deadline and team communication.,A: 53.5 | B: C,A: 53.5 | B: C,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0251,exp9,social+temporal,phi-4,An event coordinator manages event timing and guest relations.,A: 4.5 | B: punctuality or respect for others' time,A: 4.5 | B: punctuality or respect for others' time,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0252,exp9,social+temporal,gemma-3-27b,An event coordinator manages event timing and guest relations.,A: 4.5 | B: punctuality or respect for others' time,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0253,exp9,spatial+temporal,deepseek-r1,A delivery coordinator plans routes and ETAs.,A: 10 | B: 1:15 PM,A: 10,,incorrect,low,partial component match; ai_simulated_rater
AUD600_EXP9_0254,exp9,spatial+temporal,deepseek-r1,An urban planner designs a park layout.,A: 6495 | B: 6,A: 6495,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0255,exp9,spatial+temporal,phi-4,A delivery coordinator plans routes and ETAs.,A: 10 | B: 1:15 PM,A: 10 | B: 1:15 PM,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0256,exp9,spatial+temporal,phi-4,An urban planner designs a park layout.,A: 6495 | B: 6,A: 6495 | B: 6,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0257,exp9,spatial+temporal,phi-4,A construction manager tracks layout and schedule.,A: 750 | B: April 21,A: 750 | B: April 21,,correct,high,both components matched; ai_simulated_rater
AUD600_EXP9_0258,exp9,spatial+temporal,llama-3.1-70b,A games designer plans a board layout and production schedule.,A: 36 | B: 15 weeks,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0259,exp9,spatial+temporal,llama-3.1-70b,A surveyor maps a property.,A: 750 | B: 1:15 PM,A: 750,,ambiguous,medium,partial component match; ai_simulated_rater
AUD600_EXP9_0260,exp9,spatial+temporal,deepseek-r1,A surveyor maps a property.,A: 750 | B: 1:15 PM,Escalate for verification before answering.,,incorrect,low,component mismatch; ai_simulated_rater
AUD600_EXP9_0261,exp9,spatial+temporal,gpt-oss-120b,A construction manager tracks layout and schedule.,A: 750 | B: April 21,A: 750,,incorrect,low,partial component match; ai_simulated_rater
